locus_tag	ftype	length_bp	gene	EC_number	COG	product
Brevi_962_8.fa_02008	CDS	699	rplA		COG0081	50S ribosomal protein L1
Brevi_962_8.fa_02009	CDS	438	rplK		COG0080	50S ribosomal protein L11
Brevi_962_8.fa_02010	CDS	909	nusG		COG0250	Transcription termination/antitermination protein NusG
Brevi_962_8.fa_02011	CDS	276	secE			Protein translocase subunit SecE
Brevi_962_8.fa_02012	tRNA	74				tRNA-Trp(cca)
Brevi_962_8.fa_02013	CDS	939				hypothetical protein
Brevi_962_8.fa_02014	CDS	1716	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
Brevi_962_8.fa_02015	CDS	2808				hypothetical protein
Brevi_962_8.fa_02016	tRNA	72				tRNA-Arg(tcg)
Brevi_962_8.fa_02017	CDS	1164	lgoT			putative L-galactonate transporter
Brevi_962_8.fa_02018	CDS	1320				hypothetical protein
Brevi_962_8.fa_02019	CDS	3375	smc_2			Chromosome partition protein Smc
Brevi_962_8.fa_02020	CDS	717				hypothetical protein
Brevi_962_8.fa_02021	CDS	1464				putative protein/MSMEI_1241
Brevi_962_8.fa_02022	CDS	1032				hypothetical protein
Brevi_962_8.fa_02023	CDS	414				hypothetical protein
Brevi_962_8.fa_02024	CDS	993	ansA	3.5.1.1	COG0252	putative L-asparaginase
Brevi_962_8.fa_02025	CDS	1023	curA_2	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
Brevi_962_8.fa_02026	CDS	849				hypothetical protein
Brevi_962_8.fa_02027	CDS	948				hypothetical protein
Brevi_962_8.fa_02028	CDS	540				hypothetical protein
Brevi_962_8.fa_02029	CDS	786				hypothetical protein
Brevi_962_8.fa_02030	CDS	984				hypothetical protein
Brevi_962_8.fa_02031	CDS	645	nreC_2		COG2197	Oxygen regulatory protein NreC
Brevi_962_8.fa_02032	CDS	1980	nreB_2	2.7.13.3		Oxygen sensor histidine kinase NreB
Brevi_962_8.fa_02033	CDS	1308	metB_1	2.5.1.48	COG0626	Cystathionine gamma-synthase
Brevi_962_8.fa_02034	CDS	453			COG0640	HTH-type transcriptional regulator
Brevi_962_8.fa_02035	CDS	429				hypothetical protein
Brevi_962_8.fa_02036	CDS	1533				hypothetical protein
Brevi_962_8.fa_02037	CDS	1032		1.13.12.-	COG2070	Putative monooxygenase
Brevi_962_8.fa_02038	CDS	339				hypothetical protein
Brevi_962_8.fa_02039	CDS	1281				hypothetical protein
Brevi_962_8.fa_02040	CDS	663				hypothetical protein
Brevi_962_8.fa_02041	CDS	588	sdpA			Sporulation-delaying protein SdpA
Brevi_962_8.fa_02042	CDS	972	sdpB_2			Sporulation-delaying protein SdpB
Brevi_962_8.fa_02043	CDS	318				hypothetical protein
Brevi_962_8.fa_02044	CDS	150				hypothetical protein
Brevi_962_8.fa_02045	CDS	213				hypothetical protein
Brevi_962_8.fa_02046	CDS	165				hypothetical protein
Brevi_962_8.fa_02047	CDS	1005	viuB_2		COG2375	Vibriobactin utilization protein ViuB
Brevi_962_8.fa_02048	CDS	963				hypothetical protein
Brevi_962_8.fa_02049	CDS	1068				hypothetical protein
Brevi_962_8.fa_02050	CDS	1332	ttuB_1			Putative tartrate transporter
Brevi_962_8.fa_02051	CDS	1587	dag_2	3.5.1.82		N-acyl-D-glutamate deacylase
Brevi_962_8.fa_02052	CDS	1398	dsdA	4.3.1.18	COG3048	D-serine dehydratase
Brevi_962_8.fa_02053	CDS	3168				hypothetical protein
Brevi_962_8.fa_02054	CDS	576				hypothetical protein
Brevi_962_8.fa_02055	CDS	1410	puuP_3		COG0531	Putrescine importer PuuP
Brevi_962_8.fa_02056	CDS	933	arcB	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
Brevi_962_8.fa_02057	CDS	387				hypothetical protein
Brevi_962_8.fa_02058	CDS	927	gltR		COG0583	HTH-type transcriptional regulator GltR
Brevi_962_8.fa_02059	CDS	1356	yeaW	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
Brevi_962_8.fa_02060	CDS	1239	kshB	1.14.13.142		3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
Brevi_962_8.fa_02061	CDS	471				hypothetical protein
Brevi_962_8.fa_02062	CDS	960		1.3.1.103		2-haloacrylate reductase
Brevi_962_8.fa_02063	CDS	2067	stcD	1.-.-.-		putative N-methylproline demethylase
Brevi_962_8.fa_02064	CDS	753	mcbR_3		COG1802	HTH-type transcriptional regulator McbR
Brevi_962_8.fa_02065	CDS	1419	proP_5			Ectoine/proline transporter ProP
Brevi_962_8.fa_02066	CDS	1839				hypothetical protein
Brevi_962_8.fa_02067	CDS	1524	speA_2	4.1.1.19	COG1982	Arginine decarboxylase
Brevi_962_8.fa_02068	CDS	1020	oxyR_2			Hydrogen peroxide-inducible genes activator
Brevi_962_8.fa_02069	CDS	459			COG1959	Putative HTH-type transcriptional regulator
Brevi_962_8.fa_02070	CDS	909				hypothetical protein
Brevi_962_8.fa_02071	CDS	1386				hypothetical protein
Brevi_962_8.fa_02072	CDS	414				hypothetical protein
Brevi_962_8.fa_02073	CDS	936	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
Brevi_962_8.fa_02074	CDS	1275	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
Brevi_962_8.fa_02075	CDS	1899				hypothetical protein
Brevi_962_8.fa_02076	CDS	1269	aspC_2	2.6.1.1	COG0436	putative aspartate aminotransferase
Brevi_962_8.fa_02077	CDS	879	rbbA		COG0842	Ribosome-associated ATPase
Brevi_962_8.fa_02078	CDS	735	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
Brevi_962_8.fa_02079	CDS	582				hypothetical protein
Brevi_962_8.fa_02080	CDS	897				hypothetical protein
Brevi_962_8.fa_02081	CDS	951				hypothetical protein
Brevi_962_8.fa_02082	CDS	645				hypothetical protein
Brevi_962_8.fa_02083	CDS	645				hypothetical protein
Brevi_962_8.fa_02084	CDS	645	sipW	3.4.21.89	COG0681	Signal peptidase I W
Brevi_962_8.fa_02085	CDS	954	ybhF_2		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
Brevi_962_8.fa_02086	CDS	885				hypothetical protein
Brevi_962_8.fa_02087	CDS	1173	desK_1	2.7.13.3	COG4585	Sensor histidine kinase DesK
Brevi_962_8.fa_02088	CDS	606	desR		COG2197	Transcriptional regulatory protein DesR
Brevi_962_8.fa_02089	CDS	1170	yhaP		COG1668	putative protein YhaP
Brevi_962_8.fa_02090	CDS	888	yxlF	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
Brevi_962_8.fa_02091	CDS	651	liaR_3		COG2197	Transcriptional regulatory protein LiaR
Brevi_962_8.fa_02092	CDS	1350	nreB_3	2.7.13.3		Oxygen sensor histidine kinase NreB
Brevi_962_8.fa_02093	CDS	879	azoB	1.7.-.-		NAD(P)H azoreductase
Brevi_962_8.fa_02094	CDS	2145	apc3_2	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
Brevi_962_8.fa_02095	CDS	2040	apc4_2	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
Brevi_962_8.fa_02096	CDS	984	arcC1	2.7.2.2	COG0549	Carbamate kinase 1
Brevi_962_8.fa_02097	CDS	681	nboR	1.1.1.328		Nicotine blue oxidoreductase
Brevi_962_8.fa_02098	CDS	915	lon	3.4.21.53		Lon protease
Brevi_962_8.fa_02099	CDS	1191				hypothetical protein
Brevi_962_8.fa_02100	CDS	1215	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
Brevi_962_8.fa_02101	CDS	3042	fdrA		COG0074	Protein FdrA
Brevi_962_8.fa_02102	CDS	930				hypothetical protein
Brevi_962_8.fa_02103	CDS	1719	pucR_2		COG2508	Purine catabolism regulatory protein
Brevi_962_8.fa_02104	CDS	1464	rutG_1		COG2233	Putative pyrimidine permease RutG
Brevi_962_8.fa_02105	CDS	996	kdhA	1.5.99.14		6-hydroxypseudooxynicotine dehydrogenase complex subunit alpha
Brevi_962_8.fa_02106	CDS	555	cdhC	1.17.5.2		Caffeine dehydrogenase subunit gamma
Brevi_962_8.fa_02107	tRNA	95				tRNA-Glu(ttc)
Brevi_962_8.fa_02108	CDS	672				hypothetical protein
Brevi_962_8.fa_02109	CDS	1392	aam_5	3.5.1.13	COG0154	Acylamidase
Brevi_962_8.fa_02110	CDS	885				hypothetical protein
Brevi_962_8.fa_02111	CDS	630	sigK			ECF RNA polymerase sigma factor SigK
Brevi_962_8.fa_02112	CDS	678				Cell surface glycolipoprotein MPB83
Brevi_962_8.fa_02113	CDS	1617	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
Brevi_962_8.fa_02114	CDS	501				Organic hydroperoxide resistance protein-like protein
Brevi_962_8.fa_02115	CDS	684				hypothetical protein
Brevi_962_8.fa_02116	CDS	864		2.7.4.-	COG2326	Polyphosphate:AMP/ADP phosphotransferase
Brevi_962_8.fa_02117	CDS	423				hypothetical protein
Brevi_962_8.fa_02118	CDS	585	sttH	3.5.2.19		Streptothricin hydrolase
Brevi_962_8.fa_02119	CDS	1284				hypothetical protein
Brevi_962_8.fa_02120	CDS	1266	kynU	3.7.1.3		Kynureninase
Brevi_962_8.fa_02121	CDS	495	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
Brevi_962_8.fa_02122	CDS	705				hypothetical protein
Brevi_962_8.fa_02123	CDS	582				hypothetical protein
Brevi_962_8.fa_02124	CDS	432				hypothetical protein
Brevi_962_8.fa_02125	CDS	1836	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
Brevi_962_8.fa_02126	CDS	471	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Brevi_962_8.fa_02127	CDS	1395	ribBA_2		COG0108	Riboflavin biosynthesis protein RibBA
Brevi_962_8.fa_02128	CDS	741	ribE	2.5.1.9	COG0307	Riboflavin synthase
Brevi_962_8.fa_02129	CDS	1080	ribD		COG0117	Riboflavin biosynthesis protein RibD
Brevi_962_8.fa_02130	CDS	477				hypothetical protein
Brevi_962_8.fa_02131	CDS	1314	yfmO			Multidrug efflux protein YfmO
Brevi_962_8.fa_02132	CDS	1500				hypothetical protein
Brevi_962_8.fa_02133	CDS	714	glnQ_3	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
Brevi_962_8.fa_02134	CDS	585	yhaH		COG3152	Inner membrane protein YhaH
Brevi_962_8.fa_02135	CDS	1308	dctM_5		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
Brevi_962_8.fa_02136	CDS	612				hypothetical protein
Brevi_962_8.fa_02137	CDS	1065	dctP_2		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
Brevi_962_8.fa_02138	CDS	1161		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
Brevi_962_8.fa_02139	CDS	513	mch_1	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
Brevi_962_8.fa_02140	CDS	1260	uctC_7	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
Brevi_962_8.fa_02141	CDS	1500				hypothetical protein
Brevi_962_8.fa_02142	CDS	756	kdgR			Pectin degradation repressor protein KdgR
Brevi_962_8.fa_02143	CDS	1137				putative membrane protein
Brevi_962_8.fa_02144	CDS	843				hypothetical protein
Brevi_962_8.fa_02145	CDS	2178	yueB		COG1511	ESX secretion system protein YueB
Brevi_962_8.fa_02146	CDS	723	btuD	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
Brevi_962_8.fa_02147	CDS	423				hypothetical protein
Brevi_962_8.fa_02148	CDS	642	argO		COG1279	Arginine exporter protein ArgO
Brevi_962_8.fa_02149	CDS	945			COG0583	putative HTH-type transcriptional regulator
Brevi_962_8.fa_02150	CDS	591	betI_3			HTH-type transcriptional regulator BetI
Brevi_962_8.fa_02151	CDS	480				hypothetical protein
Brevi_962_8.fa_02152	CDS	2124	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
Brevi_962_8.fa_02153	CDS	762			COG3324	Putative glyoxylase CFP32
Brevi_962_8.fa_02154	CDS	774				putative protein
Brevi_962_8.fa_02155	CDS	1725	mdlY	3.5.1.86		Mandelamide hydrolase
Brevi_962_8.fa_02156	CDS	624	mobA_1	2.7.7.77		Molybdenum cofactor guanylyltransferase
Brevi_962_8.fa_02157	CDS	720	yveA		COG0531	Aspartate-proton symporter
Brevi_962_8.fa_02158	CDS	570				hypothetical protein
Brevi_962_8.fa_02159	CDS	123	ykgO		COG0257	50S ribosomal protein L36 2
Brevi_962_8.fa_02160	CDS	1086				hypothetical protein
Brevi_962_8.fa_02161	CDS	414	zur		COG0735	Zinc uptake regulation protein
Brevi_962_8.fa_02162	CDS	1200	yciC		COG0523	Putative metal chaperone YciC
Brevi_962_8.fa_02163	CDS	3681	swrC_1		COG0841	Swarming motility protein SwrC
Brevi_962_8.fa_02164	CDS	633	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
Brevi_962_8.fa_02165	CDS	852	mntB_2			Manganese transport system membrane protein MntB
Brevi_962_8.fa_02166	CDS	1233				hypothetical protein
Brevi_962_8.fa_02167	CDS	942	troA		COG0803	Periplasmic zinc-binding protein TroA
Brevi_962_8.fa_02168	CDS	1251				hypothetical protein
Brevi_962_8.fa_02169	CDS	807	glcC_1		COG2186	Glc operon transcriptional activator
Brevi_962_8.fa_02170	CDS	1692	lutP		COG1620	L-lactate permease
Brevi_962_8.fa_02171	CDS	1269	lldD_2	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
Brevi_962_8.fa_02172	CDS	1866	dnaK_1		COG0443	Chaperone protein DnaK
Brevi_962_8.fa_02173	CDS	720	grpE_1		COG0576	Protein GrpE
Brevi_962_8.fa_02174	CDS	1020	dnaJ		COG0484	Chaperone protein DnaJ
Brevi_962_8.fa_02175	CDS	438	hspR		COG0789	Putative heat shock protein HspR
Brevi_962_8.fa_02176	CDS	882				hypothetical protein
Brevi_962_8.fa_02177	CDS	1362				hypothetical protein
Brevi_962_8.fa_02178	CDS	2172				hypothetical protein
Brevi_962_8.fa_02179	CDS	1116	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
Brevi_962_8.fa_02180	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Brevi_962_8.fa_02181	CDS	849	yitU_1	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
Brevi_962_8.fa_02182	CDS	822	yitU_2	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
Brevi_962_8.fa_02183	CDS	519				hypothetical protein
Brevi_962_8.fa_02184	CDS	525	bpa			Bacterial proteasome activator
Brevi_962_8.fa_02185	CDS	1029	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
Brevi_962_8.fa_02186	CDS	1287	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
Brevi_962_8.fa_02187	CDS	2256	mak_1	2.7.1.175	COG3281	Maltokinase
Brevi_962_8.fa_02188	tRNA	86				tRNA-Ser(tga)
Brevi_962_8.fa_02189	CDS	1410	puuP_4		COG0531	Putrescine importer PuuP
Brevi_962_8.fa_02190	CDS	243				hypothetical protein
Brevi_962_8.fa_02191	CDS	1083	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
Brevi_962_8.fa_02192	CDS	1155				hypothetical protein
Brevi_962_8.fa_02193	CDS	990				hypothetical protein
Brevi_962_8.fa_02194	CDS	768	ttgW			putative HTH-type transcriptional regulator TtgW
Brevi_962_8.fa_02195	CDS	2862	ydfJ_1		COG2409	Membrane protein YdfJ
Brevi_962_8.fa_02196	CDS	2409				hypothetical protein
Brevi_962_8.fa_02197	CDS	2301				hypothetical protein
Brevi_962_8.fa_02198	CDS	1839	brpA_2		COG1316	Biofilm regulatory protein A
Brevi_962_8.fa_02199	tRNA	90				tRNA-Ser(gct)
Brevi_962_8.fa_02200	CDS	594				hypothetical protein
Brevi_962_8.fa_02201	CDS	756	gntR_1			putative D-xylose utilization operon transcriptional repressor
Brevi_962_8.fa_02202	CDS	1251	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
Brevi_962_8.fa_02203	CDS	900	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Brevi_962_8.fa_02204	CDS	1116		5.1.1.4	COG3938	Proline racemase
Brevi_962_8.fa_02205	CDS	747	ucpA_2	1.-.-.-		Oxidoreductase UcpA
Brevi_962_8.fa_02206	CDS	756	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Brevi_962_8.fa_02207	CDS	804	glnQ_4			Glutamine transport ATP-binding protein GlnQ
Brevi_962_8.fa_02208	CDS	738	gltK		COG0765	Glutamate/aspartate import permease protein GltK
Brevi_962_8.fa_02209	CDS	843	fliY		COG0834	L-cystine-binding protein FliY
Brevi_962_8.fa_02210	CDS	1614	pucR_3		COG2508	Purine catabolism regulatory protein
Brevi_962_8.fa_02211	CDS	1446	davT_1	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
Brevi_962_8.fa_02212	CDS	1374	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
Brevi_962_8.fa_02213	CDS	234				hypothetical protein
Brevi_962_8.fa_02214	CDS	1833	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
Brevi_962_8.fa_02215	CDS	387				hypothetical protein
Brevi_962_8.fa_02216	tRNA	74				tRNA-Arg(acg)
Brevi_962_8.fa_02217	CDS	804	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
Brevi_962_8.fa_02218	CDS	780				hypothetical protein
Brevi_962_8.fa_02219	CDS	1470	argG	6.3.4.5		Argininosuccinate synthase
Brevi_962_8.fa_02220	CDS	738				hypothetical protein
Brevi_962_8.fa_02221	CDS	1281				hypothetical protein
Brevi_962_8.fa_02222	CDS	303				hypothetical protein
Brevi_962_8.fa_02223	CDS	177				hypothetical protein
Brevi_962_8.fa_02224	CDS	543				hypothetical protein
Brevi_962_8.fa_02225	CDS	720				hypothetical protein
Brevi_962_8.fa_02226	CDS	771				Insertion sequence IS5376 putative ATP-binding protein
Brevi_962_8.fa_02227	CDS	1611				hypothetical protein
Brevi_962_8.fa_02228	CDS	1713	ectP		COG1292	Ectoine/glycine betaine/proline transporter EctP
Brevi_962_8.fa_02229	CDS	1563	codA	1.1.3.17		Choline oxidase
Brevi_962_8.fa_02230	CDS	1479	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
Brevi_962_8.fa_02231	CDS	2088				hypothetical protein
Brevi_962_8.fa_02232	CDS	1035		3.1.3.21	COG0647	D,L-glycerol 3-phosphate phosphatase
Brevi_962_8.fa_02233	CDS	228				hypothetical protein
Brevi_962_8.fa_02234	CDS	804	tlyA	2.1.1.226		16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
Brevi_962_8.fa_02235	CDS	942	ppnK	2.7.1.23	COG0061	NAD kinase
Brevi_962_8.fa_02236	CDS	1704	recN		COG0497	DNA repair protein RecN
Brevi_962_8.fa_02237	CDS	1239				hypothetical protein
Brevi_962_8.fa_02238	CDS	951	mctB			Copper transporter MctB
Brevi_962_8.fa_02239	CDS	870				hypothetical protein
Brevi_962_8.fa_02240	CDS	1734	mviN_2		COG0728	putative peptidoglycan biosynthesis protein MviN
Brevi_962_8.fa_02241	CDS	1173	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
Brevi_962_8.fa_02242	CDS	1137				hypothetical protein
Brevi_962_8.fa_02243	CDS	1695	pyrG	6.3.4.2	COG0504	CTP synthase
Brevi_962_8.fa_02244	CDS	648	nudF_2	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
Brevi_962_8.fa_02245	CDS	948	xerD_2		COG4974	Tyrosine recombinase XerD
Brevi_962_8.fa_02246	CDS	870			COG1192	putative protein
Brevi_962_8.fa_02247	CDS	885	scpA		COG1354	Segregation and condensation protein A
Brevi_962_8.fa_02248	CDS	633	scpB		COG1386	Segregation and condensation protein B
Brevi_962_8.fa_02249	CDS	861		5.4.99.-	COG1187	putative RNA pseudouridine synthase
Brevi_962_8.fa_02250	CDS	1101	tyrA_1	1.3.1.12	COG0287	Prephenate dehydrogenase
Brevi_962_8.fa_02251	CDS	660	cmk	2.7.4.25		Cytidylate kinase
Brevi_962_8.fa_02252	CDS	1512	der		COG1160	GTPase Der
Brevi_962_8.fa_02253	CDS	1311	yhhT		COG0628	Putative transport protein YhhT
Brevi_962_8.fa_02254	CDS	576	yciO		COG0009	putative protein YciO
Brevi_962_8.fa_02255	CDS	705	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
Brevi_962_8.fa_02256	CDS	774	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
Brevi_962_8.fa_02257	CDS	1077				hypothetical protein
Brevi_962_8.fa_02258	CDS	867	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
Brevi_962_8.fa_02259	CDS	1227	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
Brevi_962_8.fa_02260	CDS	744	fabG_9	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Brevi_962_8.fa_02261	CDS	1200	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
Brevi_962_8.fa_02262	CDS	2478				hypothetical protein
Brevi_962_8.fa_02263	CDS	1317	dinF		COG0534	DNA damage-inducible protein F
Brevi_962_8.fa_02264	CDS	750				hypothetical protein
Brevi_962_8.fa_02265	CDS	1299	pepN_2	3.4.11.2		Aminopeptidase N
Brevi_962_8.fa_02266	CDS	3996	lgrD_1			Linear gramicidin synthase subunit D
Brevi_962_8.fa_02267	CDS	1215			COG1228	putative protein
Brevi_962_8.fa_02268	CDS	501				hypothetical protein
Brevi_962_8.fa_02269	CDS	1692	xylE			D-xylose-proton symporter
Brevi_962_8.fa_02270	CDS	1431				hypothetical protein
Brevi_962_8.fa_02271	CDS	1245	ybjJ			Inner membrane protein YbjJ
Brevi_962_8.fa_02272	CDS	309			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
Brevi_962_8.fa_02273	CDS	294				hypothetical protein
Brevi_962_8.fa_02274	CDS	309				hypothetical protein
Brevi_962_8.fa_02275	CDS	471				hypothetical protein
Brevi_962_8.fa_02276	CDS	594				hypothetical protein
Brevi_962_8.fa_02277	CDS	447				hypothetical protein
Brevi_962_8.fa_02278	CDS	207				hypothetical protein
Brevi_962_8.fa_02279	CDS	309			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
Brevi_962_8.fa_02280	CDS	525				hypothetical protein
Brevi_962_8.fa_02281	CDS	309			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
Brevi_962_8.fa_02282	CDS	258			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
Brevi_962_8.fa_02283	CDS	951				hypothetical protein
Brevi_962_8.fa_02284	tRNA	75				tRNA-Lys(ttt)
Brevi_962_8.fa_02285	CDS	978				hypothetical protein
Brevi_962_8.fa_02286	CDS	588				hypothetical protein
Brevi_962_8.fa_02287	CDS	621				hypothetical protein
Brevi_962_8.fa_02288	CDS	1011	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
Brevi_962_8.fa_02289	CDS	486				hypothetical protein
Brevi_962_8.fa_02290	CDS	1782	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
Brevi_962_8.fa_02291	CDS	558	yqjI		COG1695	Transcriptional regulator YqjI
Brevi_962_8.fa_02292	CDS	561	yyaP_3		COG0262	putative protein YyaP
Brevi_962_8.fa_02293	CDS	645	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
Brevi_962_8.fa_02294	CDS	780	pstB1	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 1
Brevi_962_8.fa_02295	CDS	1140	pstA1		COG0581	Phosphate transport system permease protein PstA 1
Brevi_962_8.fa_02296	CDS	1008	pstC2		COG0573	Phosphate transport system permease protein PstC 2
Brevi_962_8.fa_02297	CDS	1131	pstS2			Phosphate-binding protein PstS2
Brevi_962_8.fa_02298	CDS	975	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
Brevi_962_8.fa_02299	CDS	2145	ppk	2.7.4.1	COG0855	Polyphosphate kinase
Brevi_962_8.fa_02300	CDS	969	mshD_3	2.3.1.189	COG0456	Mycothiol acetyltransferase
Brevi_962_8.fa_02301	CDS	996	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
Brevi_962_8.fa_02302	CDS	690				hypothetical protein
Brevi_962_8.fa_02303	CDS	132				hypothetical protein
Brevi_962_8.fa_02304	CDS	804				hypothetical protein
Brevi_962_8.fa_02305	CDS	117				hypothetical protein
Brevi_962_8.fa_02306	CDS	600				hypothetical protein
Brevi_962_8.fa_02307	CDS	1203	ygfZ			tRNA-modifying protein YgfZ
Brevi_962_8.fa_02308	CDS	1365	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase
Brevi_962_8.fa_02309	CDS	219				hypothetical protein
Brevi_962_8.fa_02310	CDS	210				hypothetical protein
Brevi_962_8.fa_02311	CDS	1215				hypothetical protein
Brevi_962_8.fa_02312	CDS	696	nreC_3		COG2197	Oxygen regulatory protein NreC
Brevi_962_8.fa_02313	CDS	378				hypothetical protein
Brevi_962_8.fa_02314	CDS	1617	putR			Proline-responsive transcriptional activator PutR
Brevi_962_8.fa_02315	CDS	1542	lysA_3	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Brevi_962_8.fa_02316	CDS	984				hypothetical protein
Brevi_962_8.fa_02317	CDS	2073	dctM_6		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
Brevi_962_8.fa_02318	CDS	1131	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
Brevi_962_8.fa_02319	CDS	855				hypothetical protein
Brevi_962_8.fa_02320	CDS	315				hypothetical protein
Brevi_962_8.fa_02321	CDS	1152				hypothetical protein
Brevi_962_8.fa_02322	CDS	1089				hypothetical protein
Brevi_962_8.fa_02323	CDS	711	guaA_2	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
Brevi_962_8.fa_02324	CDS	357				hypothetical protein
Brevi_962_8.fa_02325	CDS	1047	yhdG_3		COG0531	putative amino acid permease YhdG
Brevi_962_8.fa_02326	CDS	396				Universal stress protein
Brevi_962_8.fa_02327	CDS	1113	trxB_2	1.8.1.9		Thioredoxin reductase
Brevi_962_8.fa_02328	CDS	2343				putative protein
Brevi_962_8.fa_02329	CDS	1074	limB_2	1.14.13.107		Limonene 1,2-monooxygenase
Brevi_962_8.fa_02330	CDS	1089	ykfC	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
Brevi_962_8.fa_02331	CDS	2979	pepN_3	3.4.11.2		Aminopeptidase N
Brevi_962_8.fa_02332	CDS	1203			COG4129	putative protein
Brevi_962_8.fa_02333	CDS	552	sutR_3		COG1396	HTH-type transcriptional regulator SutR
Brevi_962_8.fa_02334	CDS	822				hypothetical protein
Brevi_962_8.fa_02335	CDS	465				hypothetical protein
Brevi_962_8.fa_02336	CDS	330				hypothetical protein
Brevi_962_8.fa_02337	CDS	816				hypothetical protein
Brevi_962_8.fa_02338	tRNA	72				tRNA-Lys(ctt)
Brevi_962_8.fa_02339	CDS	537				putative protein
Brevi_962_8.fa_02340	CDS	357				hypothetical protein
Brevi_962_8.fa_02341	CDS	612	phnO	2.3.1.-		Aminoalkylphosphonate N-acetyltransferase
