locus_tag	ftype	length_bp	gene	EC_number	COG	product
SEQ_947_12.fa_01393	CDS	3657	addA	3.1.-.-		ATP-dependent helicase/nuclease subunit A
SEQ_947_12.fa_01394	CDS	1140				hypothetical protein
SEQ_947_12.fa_01395	CDS	906				putative protein
SEQ_947_12.fa_01396	CDS	390				hypothetical protein
SEQ_947_12.fa_01397	CDS	1323	cdr	1.8.1.14		Coenzyme A disulfide reductase
SEQ_947_12.fa_01398	CDS	843	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
SEQ_947_12.fa_01399	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
SEQ_947_12.fa_01400	CDS	1815	oatA	2.3.1.-		O-acetyltransferase OatA
SEQ_947_12.fa_01401	CDS	324				hypothetical protein
SEQ_947_12.fa_01402	CDS	2610	clpB			Chaperone protein ClpB
SEQ_947_12.fa_01403	CDS	195				hypothetical protein
SEQ_947_12.fa_01404	CDS	942	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
SEQ_947_12.fa_01405	CDS	1245	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
SEQ_947_12.fa_01406	CDS	1233				hypothetical protein
SEQ_947_12.fa_01407	CDS	375				hypothetical protein
SEQ_947_12.fa_01408	CDS	927	oppB		COG0601	Oligopeptide transport system permease protein OppB
SEQ_947_12.fa_01409	CDS	1068	oppC		COG1173	Oligopeptide transport system permease protein OppC
SEQ_947_12.fa_01410	CDS	1083	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
SEQ_947_12.fa_01411	CDS	945	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
SEQ_947_12.fa_01412	CDS	1653	dppE		COG4166	Dipeptide-binding protein DppE
SEQ_947_12.fa_01413	CDS	990	trpS	6.1.1.2		Tryptophan--tRNA ligase
SEQ_947_12.fa_01414	CDS	396	spxA			Regulatory protein Spx
SEQ_947_12.fa_01415	CDS	720	mecA		COG4862	Adapter protein MecA 1
SEQ_947_12.fa_01416	CDS	999	coiA		COG4469	Competence protein CoiA
SEQ_947_12.fa_01417	CDS	1839	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
SEQ_947_12.fa_01418	CDS	615				hypothetical protein
SEQ_947_12.fa_01419	CDS	789				hypothetical protein
SEQ_947_12.fa_01420	CDS	372	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
SEQ_947_12.fa_01421	CDS	585	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
SEQ_947_12.fa_01422	CDS	348				hypothetical protein
SEQ_947_12.fa_01423	CDS	636	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
SEQ_947_12.fa_01424	CDS	810	nadK	2.7.1.23		NAD kinase
SEQ_947_12.fa_01425	CDS	855		5.4.99.-	COG0564	putative RNA pseudouridine synthase
SEQ_947_12.fa_01426	CDS	1386	mgtE		COG2239	Magnesium transporter MgtE
SEQ_947_12.fa_01427	CDS	1845	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
SEQ_947_12.fa_01428	CDS	771	fabI	1.3.1.39		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI
SEQ_947_12.fa_01429	CDS	1086	yhhT		COG0628	Putative transport protein YhhT
SEQ_947_12.fa_01430	CDS	1572	acp_2			Sodium/proton-dependent alanine carrier protein
SEQ_947_12.fa_01431	CDS	747				hypothetical protein
SEQ_947_12.fa_01432	CDS	510		3.1.-.-		Putative phosphoesterase
SEQ_947_12.fa_01433	CDS	1203	ltaA			putative glycolipid permease LtaA
SEQ_947_12.fa_01434	CDS	1176	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
SEQ_947_12.fa_01435	CDS	1488	murE_1	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
SEQ_947_12.fa_01436	CDS	240				hypothetical protein
SEQ_947_12.fa_01437	CDS	1563	prfC			Peptide chain release factor 3
SEQ_947_12.fa_01438	CDS	804				hypothetical protein
SEQ_947_12.fa_01439	CDS	1782		3.4.21.-		Serine protease HtrA-like protein
SEQ_947_12.fa_01440	CDS	1305	ktrB		COG0168	Ktr system potassium uptake protein B
SEQ_947_12.fa_01441	CDS	1509	yfkN_2		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
SEQ_947_12.fa_01442	CDS	603				hypothetical protein
SEQ_947_12.fa_01443	CDS	186				hypothetical protein
SEQ_947_12.fa_01444	CDS	990		6.3.1.20		Lipoate--protein ligase 1
SEQ_947_12.fa_01445	CDS	225				hypothetical protein
SEQ_947_12.fa_01446	CDS	564	comK		COG4903	Competence transcription factor
SEQ_947_12.fa_01447	tRNA	75				tRNA-Asn(gtt)
SEQ_947_12.fa_01448	tRNA	91				tRNA-Ser(gct)
SEQ_947_12.fa_01449	CDS	315	sdpR		COG0640	Transcriptional repressor SdpR
SEQ_947_12.fa_01450	CDS	1293	arsB		COG1055	Arsenical pump membrane protein
SEQ_947_12.fa_01451	CDS	396	arsC	1.20.4.4		Arsenate reductase
SEQ_947_12.fa_01452	CDS	255				hypothetical protein
SEQ_947_12.fa_01453	CDS	213				hypothetical protein
SEQ_947_12.fa_01454	CDS	558				hypothetical protein
SEQ_947_12.fa_01455	CDS	939	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
SEQ_947_12.fa_01456	CDS	1353	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
SEQ_947_12.fa_01457	CDS	1683	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
SEQ_947_12.fa_01458	CDS	807	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
SEQ_947_12.fa_01459	CDS	819	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
SEQ_947_12.fa_01460	CDS	453	sarZ_2			HTH-type transcriptional regulator SarZ
SEQ_947_12.fa_01461	CDS	1164	patA_2	2.6.1.-	COG0436	Putative N-acetyl-LL-diaminopimelate aminotransferase
SEQ_947_12.fa_01462	CDS	1005				hypothetical protein
SEQ_947_12.fa_01463	CDS	225				hypothetical protein
SEQ_947_12.fa_01464	CDS	210				hypothetical protein
SEQ_947_12.fa_01465	CDS	2421	atl_1		COG4193	Bifunctional autolysin
SEQ_947_12.fa_01466	CDS	249				hypothetical protein
SEQ_947_12.fa_01467	CDS	2049	prkC	2.7.11.1		Serine/threonine-protein kinase PrkC
SEQ_947_12.fa_01468	CDS	744	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
SEQ_947_12.fa_01469	CDS	1095	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
SEQ_947_12.fa_01470	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
SEQ_947_12.fa_01471	CDS	933	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
SEQ_947_12.fa_01472	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
SEQ_947_12.fa_01473	CDS	693				hypothetical protein
SEQ_947_12.fa_01474	CDS	195				hypothetical protein
SEQ_947_12.fa_01475	CDS	2409	priA_2	3.6.4.-	COG1198	Primosomal protein N'
SEQ_947_12.fa_01476	CDS	1209	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
SEQ_947_12.fa_01477	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
SEQ_947_12.fa_01478	CDS	624	gmk	2.7.4.8		Guanylate kinase
SEQ_947_12.fa_01479	CDS	1698	yloA		COG1293	putative protein YloA
SEQ_947_12.fa_01480	CDS	402				hypothetical protein
SEQ_947_12.fa_01481	CDS	855				hypothetical protein
SEQ_947_12.fa_01482	CDS	186				hypothetical protein
SEQ_947_12.fa_01483	CDS	612	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
SEQ_947_12.fa_01484	CDS	693	pyrF	4.1.1.23		Orotidine 5'-phosphate decarboxylase
SEQ_947_12.fa_01485	CDS	3174	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
SEQ_947_12.fa_01486	CDS	1101	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
SEQ_947_12.fa_01487	CDS	1275	pyrC	3.5.2.3	COG0044	Dihydroorotase
SEQ_947_12.fa_01488	CDS	921	pyrB	2.1.3.2		Aspartate carbamoyltransferase
SEQ_947_12.fa_01489	CDS	1308	pyrP			Uracil permease
SEQ_947_12.fa_01490	CDS	528	pyrR			Bifunctional protein PyrR
SEQ_947_12.fa_01491	CDS	918	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
SEQ_947_12.fa_01492	CDS	525	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
SEQ_947_12.fa_01493	CDS	474	ssaA2_1		COG3942	Staphylococcal secretory antigen ssaA2
SEQ_947_12.fa_01494	CDS	795	catE_2	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
SEQ_947_12.fa_01495	CDS	2751	ileS	6.1.1.5		Isoleucine--tRNA ligase
SEQ_947_12.fa_01496	CDS	618	divIVA		COG3599	Septum site-determining protein DivIVA
SEQ_947_12.fa_01497	CDS	801				hypothetical protein
SEQ_947_12.fa_01498	CDS	291				hypothetical protein
SEQ_947_12.fa_01499	CDS	597	sepF			Cell division protein SepF
SEQ_947_12.fa_01500	CDS	675			COG0325	Pyridoxal phosphate homeostasis protein
SEQ_947_12.fa_01501	CDS	789		1.10.3.-	COG1496	Polyphenol oxidase
SEQ_947_12.fa_01502	CDS	1173	ftsZ		COG0206	Cell division protein FtsZ
SEQ_947_12.fa_01503	CDS	1407	ftsA			Cell division protein FtsA
SEQ_947_12.fa_01504	CDS	888	divIB		COG1589	Cell division protein DivIB
SEQ_947_12.fa_01505	CDS	1350	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
SEQ_947_12.fa_01506	CDS	966	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
SEQ_947_12.fa_01507	CDS	2241	pbpB		COG0768	Penicillin-binding protein 2B
SEQ_947_12.fa_01508	CDS	411	ftsL			Cell division protein FtsL
SEQ_947_12.fa_01509	CDS	936	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
SEQ_947_12.fa_01510	CDS	432	mraZ			Transcriptional regulator MraZ
SEQ_947_12.fa_01511	CDS	1614	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
SEQ_947_12.fa_01512	CDS	441		2.3.1.-		putative N-acetyltransferase
SEQ_947_12.fa_01513	CDS	687	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
SEQ_947_12.fa_01514	CDS	135				Antibacterial protein 3
SEQ_947_12.fa_01515	CDS	135				Antibacterial protein 3
SEQ_947_12.fa_01516	CDS	135				Antibacterial protein 2
SEQ_947_12.fa_01517	CDS	558	speG_1	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
SEQ_947_12.fa_01518	CDS	1875	epsJ_3	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
SEQ_947_12.fa_01519	CDS	579	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
SEQ_947_12.fa_01520	CDS	222				hypothetical protein
SEQ_947_12.fa_01521	tRNA	75				tRNA-Arg(tct)
SEQ_947_12.fa_01522	CDS	510		3.1.4.-		Putative metallophosphoesterase MG207 
SEQ_947_12.fa_01523	CDS	582		3.6.1.66		dITP/XTP pyrophosphatase
SEQ_947_12.fa_01524	CDS	795	murI	5.1.1.3		Glutamate racemase
SEQ_947_12.fa_01525	CDS	822	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
SEQ_947_12.fa_01526	CDS	1764	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
SEQ_947_12.fa_01527	CDS	612	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
SEQ_947_12.fa_01528	CDS	1788	uvrC		COG0322	UvrABC system protein C
SEQ_947_12.fa_01529	CDS	315	trxA		COG0526	Thioredoxin
SEQ_947_12.fa_01530	CDS	2349	mutS2	3.1.-.-		Endonuclease MutS2
SEQ_947_12.fa_01531	CDS	1713	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
SEQ_947_12.fa_01532	CDS	522				hypothetical protein
SEQ_947_12.fa_01533	CDS	267	zapA		COG3027	Cell division protein ZapA
SEQ_947_12.fa_01534	CDS	942	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
SEQ_947_12.fa_01535	CDS	2403	pheT_1	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
SEQ_947_12.fa_01536	CDS	1059	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
SEQ_947_12.fa_01537	CDS	741		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
SEQ_947_12.fa_01538	CDS	942				hypothetical protein
SEQ_947_12.fa_01539	CDS	174	rpmF			50S ribosomal protein L32
SEQ_947_12.fa_01540	CDS	546				hypothetical protein
SEQ_947_12.fa_01541	CDS	1134				hypothetical protein
SEQ_947_12.fa_01542	CDS	486	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
SEQ_947_12.fa_01543	CDS	543	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
SEQ_947_12.fa_01544	CDS	390				hypothetical protein
SEQ_947_12.fa_01545	CDS	252				hypothetical protein
SEQ_947_12.fa_01546	CDS	921	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
SEQ_947_12.fa_01547	CDS	435				hypothetical protein
SEQ_947_12.fa_01548	CDS	1050				hypothetical protein
SEQ_947_12.fa_01549	CDS	2259	uvrA_2		COG0178	UvrABC system protein A
SEQ_947_12.fa_01550	CDS	462				hypothetical protein
SEQ_947_12.fa_01551	CDS	912	ctaB2	2.5.1.-	COG0109	Protoheme IX farnesyltransferase 2
SEQ_947_12.fa_01552	CDS	909	ctaA	1.3.-.-		Heme A synthase
SEQ_947_12.fa_01553	CDS	3456	cfiB_2	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
SEQ_947_12.fa_01554	CDS	1236	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
SEQ_947_12.fa_01555	CDS	276				hypothetical protein
SEQ_947_12.fa_01556	CDS	483				hypothetical protein
SEQ_947_12.fa_01557	CDS	174				hypothetical protein
SEQ_947_12.fa_01558	CDS	1848	typA		COG1217	GTP-binding protein TypA/BipA
SEQ_947_12.fa_01559	CDS	192				hypothetical protein
SEQ_947_12.fa_01560	CDS	819	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
SEQ_947_12.fa_01561	CDS	612				hypothetical protein
SEQ_947_12.fa_01562	CDS	516				hypothetical protein
SEQ_947_12.fa_01563	CDS	1230				hypothetical protein
SEQ_947_12.fa_01564	CDS	1074	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
SEQ_947_12.fa_01565	CDS	810	ydcV			Inner membrane ABC transporter permease protein YdcV
SEQ_947_12.fa_01566	CDS	804	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
SEQ_947_12.fa_01567	CDS	1101	potA	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
SEQ_947_12.fa_01568	CDS	279				hypothetical protein
SEQ_947_12.fa_01569	CDS	1407	pdhD_2	1.8.1.4		Dihydrolipoyl dehydrogenase
SEQ_947_12.fa_01570	CDS	1296	pdhC_2	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
SEQ_947_12.fa_01571	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
SEQ_947_12.fa_01572	CDS	1113	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
SEQ_947_12.fa_01573	CDS	627				hypothetical protein
SEQ_947_12.fa_01574	CDS	561	def	3.5.1.88		Peptide deformylase
SEQ_947_12.fa_01575	CDS	273				hypothetical protein
SEQ_947_12.fa_01576	CDS	216				hypothetical protein
SEQ_947_12.fa_01577	CDS	1857	rnj1	3.1.-.-	COG0595	Ribonuclease J 1
SEQ_947_12.fa_01578	CDS	660	ktrA		COG0569	Ktr system potassium uptake protein A
SEQ_947_12.fa_01579	CDS	1017	ythB		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
SEQ_947_12.fa_01580	CDS	1353	ythA	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
SEQ_947_12.fa_01581	CDS	231				hypothetical protein
SEQ_947_12.fa_01582	CDS	1716	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
SEQ_947_12.fa_01583	CDS	267	ptsH			Phosphocarrier protein HPr
SEQ_947_12.fa_01584	CDS	543				hypothetical protein
SEQ_947_12.fa_01585	CDS	1170	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
SEQ_947_12.fa_01586	CDS	1302				hypothetical protein
SEQ_947_12.fa_01587	CDS	135				hypothetical protein
SEQ_947_12.fa_01588	CDS	576	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
SEQ_947_12.fa_01589	CDS	1422	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
SEQ_947_12.fa_01590	CDS	807	ykoC			Putative HMP/thiamine permease protein YkoC
SEQ_947_12.fa_01591	CDS	1239	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
SEQ_947_12.fa_01592	CDS	1479	purH			Bifunctional purine biosynthesis protein PurH
SEQ_947_12.fa_01593	CDS	567	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
SEQ_947_12.fa_01594	CDS	1029	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
SEQ_947_12.fa_01595	CDS	1488	purF	2.4.2.14		Amidophosphoribosyltransferase
SEQ_947_12.fa_01596	CDS	2190	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
SEQ_947_12.fa_01597	CDS	672	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurQ
SEQ_947_12.fa_01598	CDS	261	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
SEQ_947_12.fa_01599	CDS	702	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
SEQ_947_12.fa_01600	CDS	1134	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
SEQ_947_12.fa_01601	CDS	483	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
SEQ_947_12.fa_01602	CDS	858	folD			Bifunctional protein FolD protein
SEQ_947_12.fa_01603	CDS	225				hypothetical protein
SEQ_947_12.fa_01604	CDS	318				hypothetical protein
SEQ_947_12.fa_01605	CDS	1122	qoxA	1.10.3.-		putative quinol oxidase subunit 2
SEQ_947_12.fa_01606	CDS	1989	qoxB	1.10.3.-		putative quinol oxidase subunit 1
SEQ_947_12.fa_01607	CDS	606	qoxC	1.10.3.-		Quinol oxidase subunit 3
SEQ_947_12.fa_01608	CDS	291	qoxD	1.10.3.-		Quinol oxidase subunit 4
SEQ_947_12.fa_01609	CDS	909	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
SEQ_947_12.fa_01610	CDS	333	fmtA_1		COG1680	Protein FmtA
SEQ_947_12.fa_01611	CDS	798	fmtA_2		COG1680	Protein FmtA
SEQ_947_12.fa_01612	CDS	1659	pgcA	5.4.2.2	COG1109	Phosphoglucomutase
SEQ_947_12.fa_01613	CDS	1305	tagT	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagT
SEQ_947_12.fa_01614	CDS	471				hypothetical protein
SEQ_947_12.fa_01615	CDS	423		2.3.1.-		Acetyltransferase
SEQ_947_12.fa_01616	tRNA	75				tRNA-Gly(tcc)
SEQ_947_12.fa_01617	tRNA	75				tRNA-Gly(tcc)
SEQ_947_12.fa_01618	tRNA	86				tRNA-Leu(caa)
SEQ_947_12.fa_01619	CDS	1083				hypothetical protein
SEQ_947_12.fa_01620	CDS	1464	artQ		COG0765	Arginine transport system permease protein ArtQ
SEQ_947_12.fa_01621	CDS	723	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
SEQ_947_12.fa_01622	CDS	1137	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
SEQ_947_12.fa_01623	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
SEQ_947_12.fa_01624	CDS	600	nagB_2	3.5.99.6		Glucosamine-6-phosphate deaminase
SEQ_947_12.fa_01625	CDS	186				hypothetical protein
SEQ_947_12.fa_01626	CDS	417				hypothetical protein
SEQ_947_12.fa_01627	CDS	1386	fumC	4.2.1.2		Fumarate hydratase class II
SEQ_947_12.fa_01628	CDS	828	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
SEQ_947_12.fa_01629	CDS	1110	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
SEQ_947_12.fa_01630	CDS	624	vraR_1		COG2197	Response regulator protein VraR
SEQ_947_12.fa_01631	CDS	1284	gltP		COG1301	Proton/glutamate-aspartate symporter
SEQ_947_12.fa_01632	CDS	315				hypothetical protein
SEQ_947_12.fa_01633	CDS	360				hypothetical protein
SEQ_947_12.fa_01634	CDS	852	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
SEQ_947_12.fa_01635	CDS	465				hypothetical protein
SEQ_947_12.fa_01636	CDS	1131				hypothetical protein
SEQ_947_12.fa_01637	CDS	345				hypothetical protein
SEQ_947_12.fa_01638	CDS	1185	yhaO		COG0420	putative metallophosphoesterase YhaO
SEQ_947_12.fa_01639	CDS	2934	yhaN		COG4717	putative protein YhaN
SEQ_947_12.fa_01640	CDS	942	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
SEQ_947_12.fa_01641	CDS	993	prsA	5.2.1.8	COG0760	Foldase protein PrsA
SEQ_947_12.fa_01642	CDS	558				hypothetical protein
SEQ_947_12.fa_01643	CDS	372				hypothetical protein
SEQ_947_12.fa_01644	CDS	426	hit		COG0537	Protein hit
SEQ_947_12.fa_01645	CDS	738	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
SEQ_947_12.fa_01646	CDS	1224				hypothetical protein
SEQ_947_12.fa_01647	CDS	504	traP		COG2329	Signal transduction protein TRAP
SEQ_947_12.fa_01648	CDS	1035	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
SEQ_947_12.fa_01649	CDS	924	hemH_1	4.99.1.1		Ferrochelatase
SEQ_947_12.fa_01650	CDS	1395	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
SEQ_947_12.fa_01651	CDS	558	ydeN_2	3.-.-.-	COG3545	Putative hydrolase YdeN
SEQ_947_12.fa_01652	tRNA	72				tRNA-Met(cat)
SEQ_947_12.fa_01653	tRNA	76				tRNA-Asp(gtc)
SEQ_947_12.fa_01654	tRNA	75				tRNA-Phe(gaa)
SEQ_947_12.fa_01655	tRNA	76				tRNA-His(gtg)
SEQ_947_12.fa_01656	tRNA	74				tRNA-Gly(tcc)
SEQ_947_12.fa_01657	tRNA	75				tRNA-Asn(gtt)
SEQ_947_12.fa_01658	tRNA	74				tRNA-Glu(ttc)
SEQ_947_12.fa_01659	tRNA	90				tRNA-Ser(gga)
SEQ_947_12.fa_01660	CDS	1032	xerC_2		COG4974	Tyrosine recombinase XerC
SEQ_947_12.fa_01661	CDS	222				hypothetical protein
SEQ_947_12.fa_01662	CDS	639	lexA_3	3.4.21.88		LexA repressor
SEQ_947_12.fa_01663	CDS	255	hipB		COG1396	Antitoxin HipB
SEQ_947_12.fa_01664	CDS	366				hypothetical protein
SEQ_947_12.fa_01665	CDS	564				hypothetical protein
SEQ_947_12.fa_01666	CDS	498				hypothetical protein
SEQ_947_12.fa_01667	CDS	141				hypothetical protein
SEQ_947_12.fa_01668	CDS	219				hypothetical protein
SEQ_947_12.fa_01669	CDS	336				hypothetical protein
SEQ_947_12.fa_01670	CDS	285				hypothetical protein
SEQ_947_12.fa_01671	CDS	213				hypothetical protein
SEQ_947_12.fa_01672	CDS	186				hypothetical protein
SEQ_947_12.fa_01673	CDS	285				hypothetical protein
SEQ_947_12.fa_01674	CDS	225				hypothetical protein
SEQ_947_12.fa_01675	CDS	663				hypothetical protein
SEQ_947_12.fa_01676	CDS	423	ssb		COG0629	Single-stranded DNA-binding protein
SEQ_947_12.fa_01677	CDS	675				hypothetical protein
SEQ_947_12.fa_01678	CDS	792				hypothetical protein
SEQ_947_12.fa_01679	CDS	357				hypothetical protein
SEQ_947_12.fa_01680	CDS	1251	dnaC_2	3.6.4.12	COG0305	Replicative DNA helicase
SEQ_947_12.fa_01681	CDS	213				hypothetical protein
SEQ_947_12.fa_01682	CDS	237				hypothetical protein
SEQ_947_12.fa_01683	CDS	402				hypothetical protein
SEQ_947_12.fa_01684	CDS	204				hypothetical protein
SEQ_947_12.fa_01685	CDS	381				hypothetical protein
SEQ_947_12.fa_01686	CDS	216				hypothetical protein
SEQ_947_12.fa_01687	CDS	237				hypothetical protein
SEQ_947_12.fa_01688	CDS	594				hypothetical protein
SEQ_947_12.fa_01689	CDS	567				hypothetical protein
SEQ_947_12.fa_01690	CDS	300				hypothetical protein
SEQ_947_12.fa_01691	CDS	339				hypothetical protein
SEQ_947_12.fa_01692	CDS	231				hypothetical protein
SEQ_947_12.fa_01693	CDS	423	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
SEQ_947_12.fa_01694	CDS	609				hypothetical protein
SEQ_947_12.fa_01695	CDS	132				hypothetical protein
SEQ_947_12.fa_01696	CDS	231				hypothetical protein
SEQ_947_12.fa_01697	CDS	240	pccR		COG1396	Propionyl-CoA carboxylase regulator
SEQ_947_12.fa_01698	CDS	396				hypothetical protein
SEQ_947_12.fa_01699	CDS	315				hypothetical protein
SEQ_947_12.fa_01700	CDS	381				hypothetical protein
SEQ_947_12.fa_01701	CDS	1677				hypothetical protein
SEQ_947_12.fa_01702	CDS	1179				hypothetical protein
SEQ_947_12.fa_01703	CDS	702	clpP1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
SEQ_947_12.fa_01704	CDS	1194				hypothetical protein
SEQ_947_12.fa_01705	CDS	288				hypothetical protein
SEQ_947_12.fa_01706	CDS	369				hypothetical protein
SEQ_947_12.fa_01707	CDS	390				hypothetical protein
SEQ_947_12.fa_01708	CDS	408				hypothetical protein
SEQ_947_12.fa_01709	CDS	591				hypothetical protein
SEQ_947_12.fa_01710	CDS	198				hypothetical protein
SEQ_947_12.fa_01711	CDS	360				hypothetical protein
SEQ_947_12.fa_01712	CDS	522				hypothetical protein
SEQ_947_12.fa_01713	CDS	4908	yqbO		COG3953	putative protein YqbO
SEQ_947_12.fa_01714	CDS	828				hypothetical protein
SEQ_947_12.fa_01715	CDS	1587				hypothetical protein
SEQ_947_12.fa_01716	CDS	243				hypothetical protein
SEQ_947_12.fa_01717	CDS	1692				hypothetical protein
SEQ_947_12.fa_01718	CDS	1584				hypothetical protein
SEQ_947_12.fa_01719	CDS	435				hypothetical protein
SEQ_947_12.fa_01720	CDS	162				hypothetical protein
SEQ_947_12.fa_01721	CDS	423				hypothetical protein
SEQ_947_12.fa_01722	CDS	396				hypothetical protein
SEQ_947_12.fa_01723	CDS	807				hypothetical protein
SEQ_947_12.fa_01724	CDS	726				hypothetical protein
SEQ_947_12.fa_01725	CDS	219				hypothetical protein
